title,image,ingredients,tags,cook_url,recipe_str,recipe_book_title,recipe_book_link
Rollitos de verano o Summer Rolls,http://www.recetags.com/assets/images/recetas/blog/wrbJ/big/GLfV1PSW_1.jpg,|4 obleas de papel de arroz|1 zanahoria grande|1 pimiento verde|1 pimiento rojo|1 pepino|1 aguacate|6 8 langostinos cocidos|1 lata de atún al natural|1 cucharada sopera de mayonesa|½ cucharada de postre de wasabi|4 cucharadas soperas de aceite de oliva|½ cucharada de postre de aceite de sésamo|Salsa de soja al gusto|Lima|Cilantro|Semillas de sésamo|Jengibre fresco,"['Fácil', 'Panes y Masas', 'Ensaladas, verduras y hortalizas', 'Asiática', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/GLfV1PSW/rollitos-de-verano-o-summer-rolls,4 obleas de papel de arroz1 zanahoria grande1 pimiento verde1 pimiento rojo1 pepino1 aguacate6 8 langostinos cocidos1 lata de atún al natural1 cucharada sopera de mayonesa½ cucharada de postre de wasabi4 cucharadas soperas de aceite de oliva½ cucharada de postre de aceite de sésamoSalsa de soja al gustoLimaCilantroSemillas de sésamoJengibre fresco,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Polos de yogur y frambuesa,http://www.recetags.com/assets/images/recetas/blog/rUT-/big/ZSoBNATw_1.jpg,|500 gramos de yogur natural entero o desnatado a tu gusto|2 cucharadas soperas de azúcar (o edulcorante al gusto)|Unas frambuesas (frescas o congeladas),"['Postre', 'Fácil', 'Helados y Sorbetes', 'Verano']",http://www.recetags.com/preparacion/ZSoBNATw/polos-de-yogur-y-frambuesa,500 gramos de yogur natural entero o desnatado a tu gusto2 cucharadas soperas de azúcar (o edulcorante al gusto)Unas frambuesas (frescas o congeladas),Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Lomo de cerdo frío con cebolla y pasas de corinto,http://www.recetags.com/assets/images/recetas/blog/JhhB/big/GsrNiw-t_1.jpg,"|1 lomo de cerdo de 1kg aprox|Aceite, sal y pimienta|2 cebolla grandes cortadas en juliana|Un puñado de pasas de corinto|2 cucharadas soperas de salsa de soja|2 cucharadas soperas de salsa worcestershire|Un poco de ajo en polvo|2 tazas de caldo de ternera|Maizena + agua para espesar la salsa","['Segundos platos', 'Fácil', 'Carnes y Aves']",http://www.recetags.com/preparacion/GsrNiw-t/lomo-de-cerdo-frio-con-cebolla-y-pasas-de-corinto,"1 lomo de cerdo de 1kg aproxAceite, sal y pimienta2 cebolla grandes cortadas en julianaUn puñado de pasas de corinto2 cucharadas soperas de salsa de soja2 cucharadas soperas de salsa worcestershireUn poco de ajo en polvo2 tazas de caldo de terneraMaizena + agua para espesar la salsa",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
"Ensalada de col rizada, tomate rosa y fruta",http://www.recetags.com/assets/images/recetas/blog/eASO/big/ZOqhlAK__1.jpg,"|3 4 hojas de col rizada o kale|1 tomate rosa mediano, maduro pero aún firme|8 10 fresas|Un melocotón maduro pero aún firme|Medio aguacate pequeño|Una pizca de jengibre en polvo|Dos cucharadas de aceite de oliva virgen extra|Media cucharada de vinagre de Jerez|Pimienta negra recién molida|Un poquito de sal","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Verano']",http://www.recetags.com/preparacion/ZOqhlAK_/ensalada-de-col-rizada-tomate-rosa-y-fruta,"3 4 hojas de col rizada o kale1 tomate rosa mediano, maduro pero aún firme8 10 fresasUn melocotón maduro pero aún firmeMedio aguacate pequeñoUna pizca de jengibre en polvoDos cucharadas de aceite de oliva virgen extraMedia cucharada de vinagre de JerezPimienta negra recién molidaUn poquito de sal",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Pollo marinado con espárragos verdes,http://www.recetags.com/assets/images/recetas/blog/mzL8/big/wK6liC-x_1.jpg,|2 pechugas de pollo cortadas en tiras largas (2cm grosor aprox.)|200g de espárragos trigueros|¼ de aceite de oliva virgen extra|3 cucharadas soperas de salsa de soja|3 cucharadas soperas de vinagre balsámico|2 cucharadas soperas de miel o sirope de ágave|1 diente de ajo machacado|1 cucharadita de semillas de hinojo|1 guindilla machacada sin semillas|El zumo de un limón|Salsa Harisa para aliñar al final (opcional),"['Segundos platos', 'Fácil', 'Carnes y Aves']",http://www.recetags.com/preparacion/wK6liC-x/pollo-marinado-con-esparragos-verdes,2 pechugas de pollo cortadas en tiras largas (2cm grosor aprox.)200g de espárragos trigueros¼ de aceite de oliva virgen extra3 cucharadas soperas de salsa de soja3 cucharadas soperas de vinagre balsámico2 cucharadas soperas de miel o sirope de ágave1 diente de ajo machacado1 cucharadita de semillas de hinojo1 guindilla machacada sin semillasEl zumo de un limónSalsa Harisa para aliñar al final (opcional),Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Polos de coco y mango,http://www.recetags.com/assets/images/recetas/blog/z36z/big/IPIGyzoI_1.jpg,|2 tazas de mango cortado en dados (460 g)|½ taza de leche de coco (125 ml)che de coco (125 ml),"['Postre', 'Fácil', 'Helados y Sorbetes', 'Verano']",http://www.recetags.com/preparacion/IPIGyzoI/polos-de-coco-y-mango,2 tazas de mango cortado en dados (460 g)½ taza de leche de coco (125 ml)che de coco (125 ml),Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Zumo de cerezas y sandía,http://www.recetags.com/assets/images/recetas/blog/wIKF/big/nGZLrORR_1.jpg,"|200 gr de cerezas maduras, deshuesadas y sin rabo|La pulpa de 2 rodajas de unos 3 cm de espesor de una sandía grande, no es necesario quitar las pepitas si tienes una batidora potente|3 hielos grandes|1 vaso de agua","['Postre', 'Fácil', 'Frutas y Otros postres', 'Verano', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/nGZLrORR/zumo-de-cerezas-y-sandia,"200 gr de cerezas maduras, deshuesadas y sin raboLa pulpa de 2 rodajas de unos 3 cm de espesor de una sandía grande, no es necesario quitar las pepitas si tienes una batidora potente3 hielos grandes1 vaso de agua",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Crema fría de melón con jamón,http://www.recetags.com/assets/images/recetas/blog/kTJN/big/KT78IKeZ_1.jpg,|1 melón|2 ó 3 cucharadas de nata líquida|Sal|Pimienta negra|6 lonchas de jamón serrano|Aceite de oliva virgen extra,"['Primeros platos', 'Fácil', 'Sopas y Cremas', 'Frutas y Otros postres', 'Verano']",http://www.recetags.com/preparacion/KT78IKeZ/crema-fria-de-melon-con-jamon,1 melón2 ó 3 cucharadas de nata líquidaSalPimienta negra6 lonchas de jamón serranoAceite de oliva virgen extra,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Tarta de chocolate y turrón,http://www.recetags.com/assets/images/recetas/blog/btHa/big/1RBHB-NC_1.jpg,|200 gr. de galletas María o similar|75 gr. de mantequilla,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/1RBHB-NC/tarta-de-chocolate-y-turron,200 gr. de galletas María o similar75 gr. de mantequilla,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Turrón de yema tostada,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/G3tKhuVl_1.jpg,|5 yemas de huevo|250 gr de almendra picada (harina de almendras)|1 cuchada de vainilla en pasta|250 gr de azúcar|40 gr de agua,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/G3tKhuVl/turron-de-yema-tostada,5 yemas de huevo250 gr de almendra picada (harina de almendras)1 cuchada de vainilla en pasta250 gr de azúcar40 gr de agua,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Té verde de Navidad,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/_CYvkXeb_1.jpg,|12 grs de té verde Sencha|1 l de agua mineral|Corteza de naranja deshidratada|3 clavos|Media cucharadita de jengibre molido|Unos trocitos de corteza de canela,"['Bebida', 'Fácil', 'Navidad']",http://www.recetags.com/preparacion/_CYvkXeb/te-verde-de-navidad,12 grs de té verde Sencha1 l de agua mineralCorteza de naranja deshidratada3 clavosMedia cucharadita de jengibre molidoUnos trocitos de corteza de canela,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
"Bacalao confitado con crema de boniato, membrillo y reducción de oporto",http://www.recetags.com/assets/images/recetas/blog/JhhB/big/krWPTf2b_1.jpg,|4 lomos de bacalao desalados de buena calidad|Aceite de oliva virgen|1 cebolla grande|2 boniatos medianos|1 patata grande|Un poco de agua|150 cl de nata|Sal y pimienta|150 cl de jerez|150 cl de vino de Oporto|Un puñado de pasas de corinto|Agua +Maizena si hace falta|una cucharada por plato de dulce de manzana y membrillo,"['Segundos platos', 'Fácil', 'Pescados y Mariscos', 'Navidad']",http://www.recetags.com/preparacion/krWPTf2b/bacalao-confitado-con-crema-de-boniato-membrillo-y-reduccion-de-oporto,4 lomos de bacalao desalados de buena calidadAceite de oliva virgen1 cebolla grande2 boniatos medianos1 patata grandeUn poco de agua150 cl de nataSal y pimienta150 cl de jerez150 cl de vino de OportoUn puñado de pasas de corintoAgua +Maizena si hace faltauna cucharada por plato de dulce de manzana y membrillo,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Cigalas con alioli de azafrán gratinadas,http://www.recetags.com/assets/images/recetas/blog/oXhJ/big/SrMJJJH-_1.jpg,|8 cigalas|Sal en escamas|Aceite de oliva virgen extra,"['Fácil', 'Pescados y Mariscos', 'Navidad', 'Entrantes']",http://www.recetags.com/preparacion/SrMJJJH-/cigalas-con-alioli-de-azafran-gratinadas,8 cigalasSal en escamasAceite de oliva virgen extra,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Coca de Nadal,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/WTCpaKHS_1.jpg,|2 huevos|200 gr de azúcar|1 vaso manteca de cerdo|1 vaso de agua|900 gr de harina de fuerza|30 gr de levadura prensada|Una cucharada de semillas de anís,"['Postre', 'Media', 'Bizcochos y Galletas', 'Navidad', 'Thermomix', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/WTCpaKHS/coca-de-nadal,2 huevos200 gr de azúcar1 vaso manteca de cerdo1 vaso de agua900 gr de harina de fuerza30 gr de levadura prensadaUna cucharada de semillas de anís,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Trufas crujientes de chocolate negro con avellana,http://www.recetags.com/assets/images/recetas/blog/Dfoa/big/PbJarvar_1.jpg,"|435 ml. Nata para montar|60 g. Azúcar invertido o azúcar moreno|500 g. Chocolate negro con 66 % de cacao|75 g. Mantequilla sin sal a temperatura ambiente cortada en daditos|100 ml. Licor, whisky, coñac…etc (opcional)","['Postre', 'Fácil', 'Contenido alcohólico', 'Tartas y Dulces', 'Frutas y Otros postres', 'Navidad', 'Meriendas']",http://www.recetags.com/preparacion/PbJarvar/trufas-crujientes-de-chocolate-negro-con-avellana,"435 ml. Nata para montar60 g. Azúcar invertido o azúcar moreno500 g. Chocolate negro con 66 % de cacao75 g. Mantequilla sin sal a temperatura ambiente cortada en daditos100 ml. Licor, whisky, coñac…etc (opcional)",Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Merluza al horno,http://www.recetags.com/assets/images/recetas/blog/t25s/big/04oPUDa9_1.jpg,|8 filetes de merluza|500g de espinacas|2 dientes de ajos|250g nata|Sal,"['Segundos platos', 'Fácil', 'Pescados y Mariscos', 'Navidad']",http://www.recetags.com/preparacion/04oPUDa9/merluza-al-horno,8 filetes de merluza500g de espinacas2 dientes de ajos250g nataSal,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Cordero asado Tandoori,http://www.recetags.com/assets/images/recetas/blog/oEw2/big/XPjVlWfR_1.jpg,|2 paletillas de cordero|1 dientes de ajo|1 hoja de laurel|1 ramita de romero|Unos cominos enteros|Aceite de Oliva|Sal,"['Segundos platos', 'Fácil', 'Carnes y Aves', 'Navidad', 'Asiática']",http://www.recetags.com/preparacion/XPjVlWfR/cordero-asado-tandoori,2 paletillas de cordero1 dientes de ajo1 hoja de laurel1 ramita de romeroUnos cominos enterosAceite de OlivaSal,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Consomé de setas con raviolo trufado,http://www.recetags.com/assets/images/recetas/blog/JhhB/big/co0PyAdN_1.jpg,|1 puerro cortado finamente|1 zanahoria|1 cebolla grande o 4 5 chalottas|1/2 ramita de apio|200gr de shiitakes|200 gr de trompetas amarillas|200 gr de girgolas o champiñones|200gr de camagrocs (cualquier de estas variedades se puede sustituir por 50 gr de boletus variados secos)|1 cucharada de mantequilla|Aceite|Sal|Pimienta,"['Primeros platos', 'Fácil', 'Sopas y Cremas', 'Navidad']",http://www.recetags.com/preparacion/co0PyAdN/consome-de-setas-con-raviolo-trufado,1 puerro cortado finamente1 zanahoria1 cebolla grande o 4 5 chalottas1/2 ramita de apio200gr de shiitakes200 gr de trompetas amarillas200 gr de girgolas o champiñones200gr de camagrocs (cualquier de estas variedades se puede sustituir por 50 gr de boletus variados secos)1 cucharada de mantequillaAceiteSalPimienta,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Mousse de turrón,http://www.recetags.com/assets/images/recetas/blog/CBwb/big/_5QraoHG_1.jpg,|180g de turrón de Jijona|100ml de leche hirviendo|1 hoja de gelatina|2 yemas|2 claras a temperatura ambiente|140g de nata para montar (35% materia grasa) bien fría|Pizca de sal (para las claras montadas),"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/_5QraoHG/mousse-de-turron,180g de turrón de Jijona100ml de leche hirviendo1 hoja de gelatina2 yemas2 claras a temperatura ambiente140g de nata para montar (35% materia grasa) bien fríaPizca de sal (para las claras montadas),Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Ternera rellena de paté y pistachos con verduras,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/ewp4rja3_1.jpg,|1 kg de aleta de ternera (abierta para rellenar)|250 de paté de campaña|1 zanahoria|50 gr.de pistachos pelados|Una ramita de romero|Una ramita de tomillo|2 huevos|2 vasos de caldo|1 copita de brandy|Aceite de oliva virgen extra|Sal|Pimienta,"['Segundos platos', 'Fácil', 'Carnes y Aves', 'Navidad']",http://www.recetags.com/preparacion/ewp4rja3/ternera-rellena-de-pate-y-pistachos-con-verduras,1 kg de aleta de ternera (abierta para rellenar)250 de paté de campaña1 zanahoria50 gr.de pistachos peladosUna ramita de romeroUna ramita de tomillo2 huevos2 vasos de caldo1 copita de brandyAceite de oliva virgen extraSalPimienta,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Sopa de cebolla con hojaldre de emmental,http://www.recetags.com/assets/images/recetas/blog/Co6D/big/9jZ7Iltx_1.jpg,"|1 kg cebolla en juliana|1 c.s. aceite oliva|2 c.s. mantequilla|1/2 c.p. azúcar|3 c.s harina|1,5 l caldo navidad aneto (se puede sustituir por un caldo casero de ave o ternera)|250 ml vino blanco|1 hoja laurel|1/2 c.s. salvia picada|Sal|Pimienta","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas', 'Navidad']",http://www.recetags.com/preparacion/9jZ7Iltx/sopa-de-cebolla-con-hojaldre-de-emmental,"1 kg cebolla en juliana1 c.s. aceite oliva2 c.s. mantequilla1/2 c.p. azúcar3 c.s harina1,5 l caldo navidad aneto (se puede sustituir por un caldo casero de ave o ternera)250 ml vino blanco1 hoja laurel1/2 c.s. salvia picadaSalPimienta",Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Rosbif de ternera de Extremadura al Pimentón de la Vera,http://www.recetags.com/assets/images/recetas/blog/_22l/big/uwNS-UlH_1.jpg,|1 pieza de lomo alto de ternera de Extremadura (2 kg aproximadamente)|Aceite de oliva virgen extra|Pimentón agridulce de la Vera|Sal,"['Segundos platos', 'Fácil', 'Carnes y Aves', 'Navidad']",http://www.recetags.com/preparacion/uwNS-UlH/rosbif-de-ternera-de-extremadura-al-pimenton-de-la-vera,1 pieza de lomo alto de ternera de Extremadura (2 kg aproximadamente)Aceite de oliva virgen extraPimentón agridulce de la VeraSal,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Chocolate especiado de Navidad,http://www.recetags.com/assets/images/recetas/blog/UDkh/big/gVZ6WB-o_1.jpg,"|150 gr. de chocolate (mínimo 60% de cacao)|250 ml. de leche entera|250 gr. de nata líquida para montar (mínimo 35% de materia grasa)|50 gr. de azúcar moscabado (si no tienes, mezcla la misma cantidad de azúcar blanco y azúcar moreno)|Dos ramitas de canela|Una vaina de vainilla","['Postre', 'Fácil', 'Navidad', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/gVZ6WB-o/chocolate-especiado-de-navidad,"150 gr. de chocolate (mínimo 60% de cacao)250 ml. de leche entera250 gr. de nata líquida para montar (mínimo 35% de materia grasa)50 gr. de azúcar moscabado (si no tienes, mezcla la misma cantidad de azúcar blanco y azúcar moreno)Dos ramitas de canelaUna vaina de vainilla",Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Vieiras al horno con jamón,http://www.recetags.com/assets/images/recetas/blog/y5Lt/big/IddXeCKy_1.jpg,|Ingredientes (10 uds.):|10 vieiras con su concha|1/2 cebolla blanca|4 lonchas de jamón ibérico|c/n de panko (o pan rallado)|Aceite de oliva virgen extra (opcional)|Perejil (opcional),"['Salado', 'Fácil', 'Pescados y Mariscos', 'Navidad', 'Entrantes']",http://www.recetags.com/preparacion/IddXeCKy/vieiras-al-horno-con-jamon,Ingredientes (10 uds.):10 vieiras con su concha1/2 cebolla blanca4 lonchas de jamón ibéricoc/n de panko (o pan rallado)Aceite de oliva virgen extra (opcional)Perejil (opcional),Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
Corona aperitivo italiano,http://www.recetags.com/assets/images/recetas/blog/JhhB/big/juY9zmVB_1.jpg,|1 paquete de grisines naturales|Ramitas de romero fresco|1 caja de mozzarella di bufala en bolitas pequeñas|1/2 caja de queso de untar + 2 cucharadas de nata|Un poco de orégano en polvo|Pimienta|Tartaletas para rellenar|1 frasco de tomates secos o confitados|Pepinillos|Aceitunas rellenas,"['Fácil', 'Italiana', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/juY9zmVB/corona-aperitivo-italiano,1 paquete de grisines naturalesRamitas de romero fresco1 caja de mozzarella di bufala en bolitas pequeñas1/2 caja de queso de untar + 2 cucharadas de nataUn poco de orégano en polvoPimientaTartaletas para rellenar1 frasco de tomates secos o confitadosPepinillosAceitunas rellenas,Comidas de Navidad,http://www.recetags.com/recetarios/24/comidas-navidad
